run#,DCOP,Perfect Communication,Timestamp Use,Message Lost Prob,lambda,Algorithm,Stochastic,Iteration,Global View Cost,Monotonicy,Agent View Cost,Global Anytime Cost,Value Assignmnet Counter,Algorithm Msgs Counter,Global View Cost Agent Zero,Agent View Cost Agent Zero,Abs Delta Global and POV,Percent Agents With Colors,Number of Colors
56,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99898,6628.0,1.0,6628.0,6628.0,575.0,285298.0,252.0,252.0,0.0,1.0,1.0
57,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99880,5686.0,1.0,5686.0,5686.0,691.0,316586.0,226.0,226.0,0.0,1.0,1.0
58,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99889,5994.0,1.0,5994.0,5954.0,645.0,299938.0,92.0,92.0,0.0,1.0,1.0
59,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99828,6685.0,1.0,6685.0,6581.0,577.0,291639.0,189.0,189.0,0.0,1.0,1.0
60,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99985,6676.0,1.0,6482.5,6498.0,548.0,262997.0,164.0,164.0,193.5,1.0,1.0
61,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99866,6517.0,0.0,6482.0,6477.0,654.0,321826.0,231.0,215.0,35.0,1.0,1.0
62,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99996,6576.0,1.0,6576.0,6576.0,605.0,304128.0,217.0,217.0,0.0,1.0,1.0
63,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99899,7112.0,1.0,7112.0,7112.0,596.0,307149.0,338.0,338.0,0.0,1.0,1.0
64,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99922,6855.0,1.0,6855.0,6855.0,636.0,324405.0,192.0,192.0,0.0,1.0,1.0
65,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99988,6767.0,1.0,6767.0,6767.0,543.0,278682.0,311.0,311.0,0.0,1.0,1.0
66,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99896,6934.0,1.0,6934.0,6904.0,519.0,268702.0,217.0,217.0,0.0,1.0,1.0
67,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99953,6465.0,1.0,6465.0,6465.0,573.0,286097.0,352.0,352.0,0.0,1.0,1.0
68,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99879,6423.0,0.0,6231.5,6119.0,669.0,323438.0,269.0,269.0,191.5,1.0,1.0
69,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99981,6195.0,0.0,6177.0,6175.0,651.0,300718.0,309.0,309.0,18.0,1.0,1.0
70,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99837,6544.0,1.0,6539.0,6510.0,546.0,264718.0,192.0,151.0,5.0,1.0,1.0
71,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99999,6451.0,1.0,6451.0,6451.0,448.0,216518.0,282.0,282.0,0.0,1.0,1.0
72,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99988,6289.0,1.0,6287.0,6289.0,578.0,281897.0,309.0,309.0,2.0,1.0,1.0
73,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99852,5643.0,1.0,5643.0,5643.0,654.0,292938.0,173.0,173.0,0.0,1.0,1.0
74,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99925,5690.0,1.0,5690.0,5690.0,580.0,255747.0,278.0,278.0,0.0,1.0,1.0
75,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99926,6297.0,1.0,6297.0,6297.0,617.0,296132.0,162.0,162.0,0.0,1.0,1.0
76,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99852,5736.0,1.0,5736.0,5736.0,650.0,291869.0,70.0,70.0,0.0,1.0,1.0
77,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99900,7161.0,1.0,7161.0,7161.0,652.0,349117.0,496.0,496.0,0.0,1.0,1.0
78,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99991,6328.0,1.0,6328.0,6328.0,565.0,275707.0,352.0,352.0,0.0,1.0,1.0
79,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99923,7455.0,1.0,7503.5,7410.0,542.0,289067.0,260.0,260.0,48.5,1.0,1.0
80,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99986,6798.0,0.0,6123.0,6240.0,615.0,289344.0,441.0,454.0,675.0,1.0,1.0
81,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99891,7955.0,1.0,8000.0,7884.0,568.0,321002.0,153.0,153.0,45.0,1.0,1.0
82,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99875,6642.0,1.0,6527.0,6480.0,612.0,296960.0,311.0,311.0,115.0,1.0,1.0
83,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99990,7549.0,1.0,7519.5,7500.0,516.0,285555.0,490.0,544.0,29.5,1.0,1.0
84,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99927,6269.0,1.0,6061.5,6111.0,544.0,252510.0,405.0,397.0,207.5,1.0,1.0
85,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99851,6983.0,0.0,6942.5,6682.0,581.0,280497.0,226.0,226.0,40.5,1.0,1.0
86,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99998,5698.0,1.0,5698.0,5698.0,617.0,275940.0,200.0,200.0,0.0,1.0,1.0
87,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99974,5383.0,1.0,5383.0,5383.0,579.0,254744.0,219.0,219.0,0.0,1.0,1.0
88,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99934,6482.0,1.0,6482.0,6482.0,565.0,280891.0,383.0,383.0,0.0,1.0,1.0
89,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99934,6730.0,1.0,6261.0,6300.0,627.0,293233.0,384.0,307.0,469.0,1.0,1.0
90,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99890,5744.0,1.0,5744.0,5744.0,507.0,231710.0,273.0,273.0,0.0,1.0,1.0
91,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99870,6365.0,1.0,6338.0,6336.0,650.0,322303.0,306.0,306.0,27.0,1.0,1.0
92,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99879,6268.0,1.0,6268.0,6268.0,611.0,296164.0,266.0,266.0,0.0,1.0,1.0
93,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99851,7028.0,1.0,6975.0,7011.0,609.0,321467.0,176.0,176.0,53.0,1.0,1.0
94,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99954,6578.0,1.0,6578.0,6550.0,514.0,265870.0,247.0,247.0,0.0,1.0,1.0
95,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99843,6277.0,1.0,6122.0,6024.0,556.0,259441.0,292.0,292.0,155.0,1.0,1.0
96,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99884,6523.0,1.0,6447.0,6447.0,605.0,301407.0,270.0,270.0,76.0,1.0,1.0
97,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99922,5950.0,1.0,5950.0,5933.0,576.0,267488.0,159.0,159.0,0.0,1.0,1.0
98,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99972,7530.0,1.0,7530.0,7530.0,485.0,266616.0,409.0,409.0,0.0,1.0,1.0
99,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99883,6245.0,0.0,5896.5,5942.0,547.0,250777.0,166.0,166.0,348.5,1.0,1.0
